StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_6_TEXT,Q6,Q7,Q8,Q8a,Q9,Q9a,Q9b,Q10,Q11,Q11a,Q11b,Q12,Q13,Q14,Q14a,Q15,Q15a,Q16,Q16a,Q16b,Q17,Q17a,Q18,Q18a,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q25a,Q26,Q26a,Q27,Q27a,Q28,Q28a,Q29,Q29a,Q29b,Q29c,Q29d
4/14/2020 11:22,4/14/2020 11:24,IP Address,98.209.129.186,87,174,False,4/21/2020 11:25,R_26lRwBdheDHvRPw,,,,,,,anonymous,EN,25,Female,Michigan,Non Latino/Hispanic,White,,clinician (trainee),,Yes,Week 2 March 8-14,Yes,Somewhat satisfied,,No,No,,,6,7,No,,Yes,"I am starting work earlier most days,I am starting work later most days,I am ending work earlier most days,I am ending work later most days",Yes,I am going to bed later,I am waking up later,No,,No,,2-4 times a month,2-4 times a month,Never,Never,No,0-.5 hour,No,,No,,No,,No,,,,,,
4/21/2020 11:26,4/21/2020 11:27,IP Address,141.214.17.228,100,103,True,4/21/2020 11:27,R_3HNRkklE3skeoch,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,32,Female,Michigan,Non Latino/Hispanic,White,,Physical Therapist,Yes,No,,No,,,No,Not applicable,,,8,8,No,,Yes,"I am starting work earlier most days,I am ending work earlier most days",Yes,I am going to bed earlier,I waking up earlier,Yes,I am napping more,No,,Once a month or less,Once a month or less,Never,Never,Yes,2-3 hours,Yes,0-0.5 hour,No,,No,,Yes,I am eating more food each day,Yes,Slightly worse,I am slightly more anxious,,
4/21/2020 11:22,4/21/2020 11:28,IP Address,69.14.233.33,100,360,True,4/21/2020 11:28,R_3MS4S2GsHK9tCDh,,,,,42.2931060791016,-83.2547988891602,anonymous,EN,26,Female,Michigan,Non Latino/Hispanic,White,,Clinical Research Coordinator,No,Yes,Week 3 March 15-21,No,,,Yes,No,,,8,8,No,,No,,Yes,I am going to bed later,I am waking up later,No,,No,,2-4 times a month,2-4 times a month,Never,Never,Yes,1-2 hours,Yes,0.51-1 hour,Yes,I am exercising/moving less,No,,No,,No,,,,
4/21/2020 11:24,4/21/2020 11:28,IP Address,141.214.17.226,100,235,True,4/21/2020 11:28,R_1mX9C3EhTVCXjts,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,53,Female,Michigan,Non Latino/Hispanic,White,,RN,No,No,,No,,,No,No,,,8 hours,5-6 hours,No,,No,,No,,,No,,No,,2-4 times a month,Once a month or less,Never,Never,Yes,0.51 – 1 hour,No,,No,,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,I am slightly more anxious,,
4/21/2020 11:21,4/21/2020 11:28,IP Address,68.61.21.77,100,442,True,4/21/2020 11:28,R_RV6AAemSbvGUNZD,,,,,42.5316009521484,-83.5261993408203,anonymous,EN,36,Female,Michigan,Non Latino/Hispanic,White,,Patient Services Assistant,No,Yes,Week 4 March 22-28,"No,Not applicable",,,Yes,Yes,5,"Under 12 years old,18-24 years old",5.7,4.3,No,,No,,No,,,No,,Yes,I am drinking more alcohol,Never,2-3 times a week,Never,Never,Yes,3+ hours,Yes,1-2 hours,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,All of the above,
4/21/2020 11:26,4/21/2020 11:29,IP Address,68.51.144.161,100,188,True,4/21/2020 11:29,R_xGH2dkkyHiRLvDH,,,,,42.2324066162109,-83.7016983032227,anonymous,EN,57,Female,Michigan,Non Latino/Hispanic,White,,Quality Coordinator,No,Yes,Week 1 March 1-7,Not applicable,,,Yes,No,,,8,7,No,,No,,Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,Yes,1-2 hours,Yes,1-2 hours,Yes,I am exercising/moving more,No,,No,,Yes,Slightly worse,"I am slightly more depressed,I am slightly more anxious",,
4/21/2020 11:22,4/21/2020 11:29,IP Address,24.127.127.59,100,433,True,4/21/2020 11:29,R_V4JsehnkOrr05iN,,,,,41.9053039550781,-83.4759979248047,anonymous,EN,57,Female,Michigan,Non Latino/Hispanic,White,,LPN,No,Yes,Week 4 March 22-28,Not applicable,,,Yes,Yes,1,18-24 years old,4-5,7-8,No,,No,,Yes,My bedtime has not changed,I am waking up later,No,,No,,Once a month or less,Never,Never,Never,Yes,3+ hours,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Much better,,,
4/21/2020 11:24,4/21/2020 11:29,IP Address,99.66.48.192,100,333,True,4/21/2020 11:29,R_3st9XjznzvdHe9y,,,,,42.4736022949219,-83.5186004638672,anonymous,EN,64,Female,Michigan,Non Latino/Hispanic,White,,nurse,No,Yes,Week 5 March 29- April 4,Yes,Somewhat satisfied,Somewhat satisfied,Yes,No,,,6,8,No,,No,,Yes,My bedtime has not changed,I am waking up later,Yes,I am napping more,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,Yes,1-2 hours,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,No,,No,,,,
4/21/2020 11:26,4/21/2020 11:30,IP Address,73.144.192.88,100,258,True,4/21/2020 11:30,R_ONBQ0pC20RJvpbH,,,,,42.2709045410156,-83.7267990112305,anonymous,EN,64,Male,Michigan,Non Latino/Hispanic,White,,physician,No,Yes,Week 2 March 8-14,No,,,Yes,No,,,7,7,Yes,I am working fewer hours,Yes,I am ending work earlier most days,Yes,My bedtime has not changed,My waketime has not changed,Yes,I am napping more,Yes,I am drinking less alcohol,4 or more times a week,2-3 times a week,Never,Never,Yes,1-2 hours,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Slightly worse,I am slightly more irritable,,
4/21/2020 11:30,4/21/2020 11:32,IP Address,141.214.17.242,100,138,True,4/21/2020 11:32,R_1LSEen6SGtvZA2O,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,30,Nonbinary,Michigan,Non Latino/Hispanic,White,,Medical Assistant,No,No,,"No,Not applicable",,,No,Not applicable,,,6,6,No,,No,,Yes,I am going to bed earlier,I am waking up later,No,,No,,Never,Never,Never,Never,Yes,2-3 hours,Yes,0.51-1 hour,No,,No,,No,,Yes,Moderately worse,,All of the above,
4/21/2020 11:31,4/21/2020 11:35,IP Address,73.144.96.133,100,260,True,4/21/2020 11:35,R_2PdvCEh5rH8mFAH,,,,,42.69189453125,-83.0558013916016,anonymous,EN,29,Male,Michigan,Non Latino/Hispanic,White,,Physical Therapist,No,Yes,Week 3 March 15-21,No,,,No,No,,,6,6.5,Yes,I am working fewer hours,Yes,"I am starting work earlier most days,I am ending work earlier most days",Yes,I am going to bed later,I am waking up later,Yes,I am napping more,Yes,I am drinking less alcohol,2-3 times a week,2-3 times a week,Never,Never,No,1-2 hours,Yes,1-2 hours,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,All of the above,
4/21/2020 11:32,4/21/2020 11:36,IP Address,141.214.17.238,100,249,True,4/21/2020 11:36,R_2WOKLGWYvfCPu5a,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,44,Female,Michigan,Non Latino/Hispanic,White,,research technician,No,No,,Not applicable,,,No,Yes,3,"Under 12 years old,12-17 years old",6 1/2,8,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,My bedtime has not changed,I am waking up later,No,,No,,Once a month or less,Once a month or less,Never,Never,No,0-.5 hour,No,,Yes,I am exercising/moving more,No,,No,,Yes,Slightly worse,All of the above,,
4/21/2020 11:33,4/21/2020 11:36,IP Address,71.10.32.202,100,179,True,4/21/2020 11:36,R_2rI16Cqb3SXeCx2,,,,,42.789306640625,-83.7135009765625,anonymous,EN,56,Male,Michigan,Non Latino/Hispanic,White,,physician,No,Yes,Week 3 March 15-21,No,,,Yes,No,,,6,5,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,My bedtime has not changed,I am waking up later,Yes,I am napping more,No,,2-4 times a month,2-3 times a week,Never,Never,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving less,No,,No,,Yes,Slightly worse,I am slightly more anxious,,
4/21/2020 11:35,4/21/2020 11:38,IP Address,162.225.191.167,100,181,True,4/21/2020 11:38,R_2XizEeJAdEtBzLv,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,52,Female,Michigan,Non Latino/Hispanic,White,,physician,No,Yes,Week 1 March 1-7,Yes,Somewhat satisfied,Somewhat satisfied,No,Yes,2,12-17 years old,7,8,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work later most days",Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,Once a month or less,2-4 times a month,Never,Never,No,1-2 hours,Yes,1-2 hours,Yes,I am exercising/moving less,No,,No,,Yes,Slightly worse,"I am slightly more depressed,I am slightly more anxious",,
4/21/2020 11:37,4/21/2020 11:40,IP Address,68.37.207.12,100,125,True,4/21/2020 11:40,R_3KCUvyiKl2hELg5,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,35,Female,Michigan,Non Latino/Hispanic,White,,physician,No,Yes,Week 3 March 15-21,Yes,Somewhat dissatisfied,Neither satisfied nor dissatisfied,Yes,Yes,3,Under 12 years old,7,8,No,,No,,Yes,My bedtime has not changed,I am waking up later,No,,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,No,0.51 – 1 hour,No,,Yes,I am exercising/moving less,No,,No,,No,,,,
4/21/2020 11:38,4/21/2020 11:40,IP Address,141.214.17.234,100,157,True,4/21/2020 11:40,R_3CE5gj90FcaDGMG,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,31,Female,Michigan,Non Latino/Hispanic,White,,nuclear medicine technologist,No,No,,No,,,No,No,,,8,8,No,,Yes,I am ending work earlier most days,No,,,No,,Yes,I am drinking more alcohol,Once a month or less,2-3 times a week,Never,Never,Yes,0.51 – 1 hour,Yes,2-3 hours,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,"I am slightly more depressed,All of the above",,
4/21/2020 11:07,4/21/2020 11:44,IP Address,141.214.17.222,100,2186,True,4/21/2020 11:44,R_2BbMaDLeNQnOkE2,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,58,Female,Michigan,Non Latino/Hispanic,White,,Nurse,No,No,,Not applicable,,,No,Not applicable,,,7,6,Yes,I am working more hours,Yes,I am ending work later most days,No,,,Yes,I am napping more,Yes,I am drinking more alcohol,2-4 times a month,2-3 times a week,Never,Never,No,0.51 – 1 hour,Yes,0.51-1 hour,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating less food each day,Yes,Moderately worse,,All of the above,
4/21/2020 11:41,4/21/2020 11:45,IP Address,24.231.189.105,100,220,True,4/21/2020 11:45,R_22suN9ZQYmqxWJl,,,,,42.4579925537109,-83.9056015014648,anonymous,EN,51,Female,Michigan,Non Latino/Hispanic,White,,Occupational Therapist,No,Yes,Week 5 March 29- April 4,No,,,No,Yes,4,"Under 12 years old,18-24 years old",7,8,Yes,I am working fewer hours,No,,Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,Once a month or less,2-4 times a month,Never,Never,Yes,0-.5 hour,Yes,0.51-1 hour,Yes,I am exercising/moving more,No,,Yes,I am eating more food each day,Yes,Moderately worse,,"I am moderately more depressed,I am moderately more anxious,I am moderately more irritable,All of the above",
4/21/2020 11:39,4/21/2020 11:46,IP Address,141.214.17.243,100,415,True,4/21/2020 11:46,R_3EAORWAWmcsD7OR,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,36,Female,Michigan,Non Latino/Hispanic,Black or African American,,Medical Assistant,Yes,No,,Not applicable,,,No,Not applicable,,,8,5-6,No,,No,,Yes,I am going to bed later,I waking up earlier,Yes,I am napping more,No,,Once a month or less,Once a month or less,Never,Never,Yes,3+ hours,Yes,2-3 hours,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Moderately worse,,All of the above,
4/21/2020 11:43,4/21/2020 11:47,IP Address,172.58.142.241,100,265,True,4/21/2020 11:47,R_2cCKgyohpz8GCJo,,,,,41.9208984375,-87.7042999267578,anonymous,EN,41,Female,Michigan,Non Latino/Hispanic,White,,physician,No,Yes,Week 4 March 22-28,Yes,Somewhat satisfied,Extremely satisfied,Yes,Yes,4,Under 12 years old,7,8,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work earlier most days",Yes,My bedtime has not changed,I am waking up later,No,,No,,Never,Never,Never,Never,Yes,1-2 hours,Yes,0.51-1 hour,Yes,I am exercising/moving less,No,,Yes,I am eating less food each day,Yes,Slightly worse,All of the above,,
4/21/2020 11:46,4/21/2020 11:49,IP Address,141.214.17.228,100,185,True,4/21/2020 11:49,R_2Qu53ZMBJCGmSNC,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,66,Female,Florida,Non Latino/Hispanic,White,,Sr. Software Developer,No,Yes,Week 1 March 1-7,Not applicable,,,No,No,,,7,7,No,,No,,No,,,Yes,I am napping more,No,,Never,Never,Never,Never,Yes,3+ hours,Yes,1-2 hours,No,,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Slightly worse,All of the above,,
4/21/2020 11:46,4/21/2020 11:49,IP Address,141.214.17.234,100,195,True,4/21/2020 11:49,R_VVcRy5osApRjjr3,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,57,Female,Michigan,Non Latino/Hispanic,White,,medical technologist (clinical lab),Yes,No,,Not applicable,,,No,Yes,1,18-24 years old,9,7.5,Yes,I am working more hours,Yes,I am starting work earlier most days,Yes,I am going to bed earlier,I am waking up later,Yes,I am napping less,No,,Never,Never,2-4 times a month,2-3 times a week,Yes,1-2 hours,No,,Yes,I am exercising/moving less,No,,No,,Yes,Moderately worse,,I am moderately more anxious,
4/21/2020 11:35,4/21/2020 11:50,IP Address,141.214.17.224,100,873,True,4/21/2020 11:50,R_290lAv1UtVJ3TCK,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,36,Female,Michigan,Non Latino/Hispanic,White,,physicist,No,Yes,Week 3 March 15-21,No,,,No,Yes,1,Under 12 years old,6.75 hrs,7 hrs,No,,Yes,"I am starting work later most days,I am ending work earlier most days",Yes,I am going to bed later,I am waking up later,No,,No,,2-3 times a week,2-3 times a week,Once a month or less,Once a month or less,Yes,1-2 hours,Yes,0.51-1 hour,Yes,I am exercising/moving more,No,,Yes,I am eating less food each day,Yes,Moderately worse,,All of the above,
4/21/2020 11:48,4/21/2020 11:53,IP Address,76.243.109.189,100,271,True,4/21/2020 11:53,R_2uTIP7mbmGcXaa3,,,,,42.7263946533203,-83.1598968505859,anonymous,EN,31,Female,Michigan,Non Latino/Hispanic,White,,social worker,No,Yes,Week 4 March 22-28,Yes,Somewhat satisfied,Extremely satisfied,No,Not applicable,,,8,8,Yes,I am working fewer hours,Yes,"I am starting work earlier most days,I am ending work earlier most days",No,,,Yes,I am napping more,Yes,I am drinking more alcohol,2-4 times a month,2-3 times a week,Never,Never,Yes,2-3 hours,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,"Moderately better,Slightly better",,,
4/21/2020 11:44,4/21/2020 11:53,IP Address,68.66.26.77,100,544,True,4/21/2020 11:53,R_3gTTGZsfCLC9q8P,,,,,41.9514007568359,-83.6521987915039,anonymous,EN,51,Female,Michigan,Non Latino/Hispanic,White,,medical physicist,No,No,,No,,,No,No,,,7,7,No,,Yes,"I am starting work earlier most days,I am ending work earlier most days",No,,,No,,Yes,I am drinking less alcohol,2-3 times a week,2-4 times a month,Never,Never,Yes,2-3 hours,No,,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,No,,Yes,Slightly worse,I am slightly more irritable,,
4/21/2020 11:49,4/21/2020 11:54,IP Address,107.5.193.217,100,304,True,4/21/2020 11:54,R_2OHWNhAcrIEeWB1,,,,,42.0914001464844,-83.6775970458984,anonymous,EN,42,Female,Michigan,Non Latino/Hispanic,White,,Respiratory Therapist,Yes,No,,Not applicable,,,No,Yes,3,12-17 years old,7,6,No,,Yes,I am ending work later most days,Yes,I am going to bed later,I waking up earlier,No,,Yes,I am drinking more alcohol,2-4 times a month,2-3 times a week,2-3 times a week,4 or more times a week,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving less,No,,No,,Yes,Moderately worse,,All of the above,
4/21/2020 11:52,4/21/2020 11:57,IP Address,98.250.5.178,100,324,True,4/21/2020 11:57,R_aX0cqbx1BI9UuEV,,,,,42.6159973144531,-83.9250030517578,anonymous,EN,64,Female,Michigan,Non Latino/Hispanic,White,,nurse,No,Yes,Week 2 March 8-14,Not applicable,,,Yes,No,,,6,4-5,Yes,I am working fewer hours,No,,Yes,My bedtime has not changed,My waketime has not changed,No,,No,,Never,Never,Never,Never,No,1-2 hours,Yes,1-2 hours,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,I am moderately more depressed,
4/21/2020 11:12,4/21/2020 12:00,IP Address,76.112.222.198,100,2849,True,4/21/2020 12:00,R_ZKxCEtkA5xkM3Lz,,,,,42.1954956054688,-83.4894027709961,anonymous,EN,58,Female,Michigan,Non Latino/Hispanic,Other,,patient care provider ,No,Yes,Week 4 March 22-28,No,,,No,No,,,6 hour,6.5 hour,Yes,I am working fewer hours,Yes,I am ending work earlier most days,No,,,No,,No,,Once a month or less,Once a month or less,Never,Never,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Slightly worse,I am slightly more anxious,,
4/21/2020 11:58,4/21/2020 12:03,IP Address,141.214.17.232,100,299,True,4/21/2020 12:03,R_1eS3jfqF3Zyk6TF,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,35,Female,Michigan,Non Latino/Hispanic,White,,Nurse,Yes,No,,No,,,No,No,,,7-9,4,No,,No,,Yes,I am going to bed later,My waketime has not changed,No,,Yes,I am drinking more alcohol,2-4 times a month,2-3 times a week,Never,2-4 times a month,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating less food each day,Yes,Moderately worse,,"I am moderately more depressed,I am moderately more anxious",
4/21/2020 12:02,4/21/2020 12:09,IP Address,98.250.196.181,100,458,True,4/21/2020 12:09,R_3j8w8vxYJVSlgbi,,,,,42.2886047363281,-83.4641036987305,anonymous,EN,40,Male,Michigan,Non Latino/Hispanic,Asian,,Administrator,No,Yes,Week 3 March 15-21,No,,,No,No,,,5,3,Yes,I am working more hours,Yes,"I am starting work earlier most days,I am ending work later most days",No,,,No,,No,,Never,Never,Never,Never,Yes,1-2 hours,Yes,1-2 hours,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Much better,,,
4/21/2020 12:04,4/21/2020 12:11,IP Address,184.53.0.86,100,408,True,4/21/2020 12:11,R_2q4akS3ZLHPWKMQ,,,,,37.7510070800781,-97.8219985961914,anonymous,EN,58,Female,Michigan,Non Latino/Hispanic,White,,Researcher,No,Yes,Week 3 March 15-21,Not applicable,,,Yes,No,,,9,9,Yes,I am working fewer hours,Yes,I am starting work later most days,Yes,I am going to bed later,I am waking up later,No,,No,,Once a month or less,Never,Never,Never,Yes,1-2 hours,No,,No,,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,I am moderately more anxious,
4/21/2020 12:07,4/21/2020 12:11,IP Address,141.214.17.228,100,242,True,4/21/2020 12:11,R_1Kr5kPDCYwcu1za,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,57,Female,Michigan,Non Latino/Hispanic,White,,nurse,No,No,,Not applicable,,,No,Not applicable,,,7.5,5,No,,No,,Yes,My bedtime has not changed,I waking up earlier,No,,No,,Never,Never,Never,Never,Yes,1-2 hours,No,,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Moderately worse,,All of the above,
4/21/2020 11:46,4/21/2020 12:11,IP Address,68.40.59.185,100,1551,True,4/21/2020 12:11,R_271EZFGyf5LDCJz,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,44,Female,Michigan,Non Latino/Hispanic,White,,physician,No,Yes,Week 4 March 22-28,Yes,Somewhat satisfied,Somewhat satisfied,Yes,Yes,2,Under 12 years old,8,9,Yes,I am working fewer hours,Yes,I am ending work earlier most days,Yes,My bedtime has not changed,I am waking up later,No,,Yes,I am drinking more alcohol,2-4 times a month,2-3 times a week,Never,Never,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving less,No,,No,,Yes,About the same,,,
4/21/2020 12:12,4/21/2020 12:15,IP Address,23.28.62.216,100,162,True,4/21/2020 12:15,R_W9ByvHlzn9zq5R7,,,,,42.3309936523438,-83.3785018920898,anonymous,EN,36,Female,Michigan,Non Latino/Hispanic,White,,Physician,Yes,No,,No,,,No,Yes,2,Under 12 years old,8,8,Yes,I am working fewer hours,Yes,"I am starting work later most days,I am ending work earlier most days",No,,,No,,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,Yes,1-2 hours,Yes,1-2 hours,No,,No,,No,,Yes,Slightly worse,"I am slightly more anxious,I am slightly more irritable",,
4/21/2020 12:10,4/21/2020 12:17,IP Address,141.214.17.236,100,383,True,4/21/2020 12:17,R_6uita9FjPtaInG9,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,27,Female,Michigan,Non Latino/Hispanic,White,,LPN,Yes,No,,"No,Not applicable",,,No,No,,,8,6,Yes,I am working more hours,Yes,I am ending work later most days,Yes,I am going to bed later,I waking up earlier,No,,Yes,I am drinking more alcohol,Once a month or less,2-4 times a month,Never,Never,Yes,0.51 – 1 hour,No,,Yes,I am exercising/moving more,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,"I am moderately more anxious,I am moderately more irritable",
4/21/2020 12:14,4/21/2020 12:17,IP Address,141.214.17.243,100,192,True,4/21/2020 12:17,R_2QDkwxYGCXHUrJ7,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,68,Female,Michigan,Non Latino/Hispanic,White,,nurse,No,No,,No,,,No,No,,,7,5,No,,Yes,"I am starting work earlier most days,I am ending work later most days",Yes,My bedtime has not changed,I waking up earlier,Yes,I am napping less,Yes,I am drinking more alcohol,2-3 times a week,4 or more times a week,Never,Never,No,1-2 hours,No,,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating less food each day,Yes,Slightly worse,I am slightly more irritable,,
4/21/2020 12:18,4/21/2020 12:23,IP Address,141.214.17.234,100,271,True,4/21/2020 12:23,R_2q1pEtUl5E0Em58,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,44,Female,Michigan,Non Latino/Hispanic,White,,nurse,Yes,No,,No,,,No,Yes,3,"Under 12 years old,12-17 years old",7,4,Yes,I am working fewer hours,Yes,I am starting work earlier most days,Yes,I am going to bed later,I waking up earlier,No,,Yes,I am drinking less alcohol,2-4 times a month,2-4 times a month,2-3 times a week,4 or more times a week,No,0-.5 hour,No,,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,Yes,I am eating more food each day,Yes,Much worse,,,All of the above
4/21/2020 12:18,4/21/2020 12:24,IP Address,68.43.179.232,100,359,True,4/21/2020 12:24,R_2QYcDkcwbZo0YKo,,,,,42.3067932128906,-83.7059020996094,anonymous,EN,44,Female,Michigan,Non Latino/Hispanic,White,,social worker,No,Yes,Week 3 March 15-21,No,,,Yes,Yes,2,"Under 12 years old,12-17 years old",7,4,Yes,I am working more hours,Yes,I am ending work later most days,Yes,I am going to bed later,I am waking up later,No,,No,,Once a month or less,Once a month or less,Never,Never,Yes,3+ hours,Yes,2-3 hours,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating more food each day,Yes,Much worse,,,All of the above
4/21/2020 12:10,4/21/2020 12:27,IP Address,141.214.17.236,100,996,True,4/21/2020 12:27,R_uxdL4KvaMS58XxT,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,54,Female,Michigan,Non Latino/Hispanic,White,,RN,Yes,No,,No,,,No,Not applicable,,,6,6,Yes,I am working more hours,No,,No,,,No,,No,,2-4 times a month,2-4 times a month,Never,Never,Yes,0-.5 hour,No,,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,No,,Yes,Slightly worse,All of the above,,
4/21/2020 12:22,4/21/2020 12:28,IP Address,68.56.144.242,100,316,True,4/21/2020 12:28,R_1lrGwSyaInw1alr,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,61,Male,Michigan,Non Latino/Hispanic,White,,Physician,No,No,,Yes,Somewhat satisfied,Somewhat satisfied,Yes,Not applicable,,,6,6,No,,No,,Yes,My bedtime has not changed,My waketime has not changed,No,,No,,4 or more times a week,4 or more times a week,Never,Never,No,1-2 hours,No,,No,,No,,No,,Yes,Slightly worse,"I am slightly more depressed,I am slightly more anxious",,
4/21/2020 12:39,4/21/2020 12:42,IP Address,141.214.17.242,100,165,True,4/21/2020 12:42,R_URscsqUv56PoaMV,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,50,Female,Michigan,Non Latino/Hispanic,White,,RN,Yes,No,,Not applicable,,,No,Not applicable,,,6,4.5,Yes,I am working more hours,Yes,I am ending work later most days,Yes,My bedtime has not changed,I waking up earlier,No,,No,,2-4 times a month,2-4 times a month,Never,Never,No,1-2 hours,No,,No,,No,,No,,Yes,Moderately worse,,"I am moderately more irritable,All of the above",
4/21/2020 12:46,4/21/2020 12:52,IP Address,141.214.17.236,100,341,True,4/21/2020 12:52,R_3elv9i5bdhR1y4O,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,42,Female,Michigan,Non Latino/Hispanic,Black or African American,,LPN,Yes,No,,No,,,No,Yes,3,"Under 12 years old,12-17 years old,18-24 years old",4,5,Yes,I am working fewer hours,Yes,I am ending work later most days,Yes,I am going to bed later,I am waking up later,No,,Yes,I am drinking more alcohol,2-4 times a month,2-3 times a week,Never,Never,No,0-.5 hour,Yes,1-2 hours,Yes,I am exercising/moving more,Yes,I am eating more healthy foods,Yes,I am eating less food each day,Yes,Slightly worse,"I am slightly more anxious,I am slightly more irritable",,
4/21/2020 12:49,4/21/2020 12:56,IP Address,67.167.180.246,100,383,True,4/21/2020 12:56,R_3Dot9oWdVUyQ8dR,,,,,41.8993072509766,-84.0401992797852,anonymous,EN,53,Female,Michigan,Non Latino/Hispanic,White,,Business manager,No,Yes,Week 3 March 15-21,Not applicable,,,No,No,,,7,4-5,No,,Yes,I am starting work later most days,No,,,No,,Yes,I am drinking more alcohol,Once a month or less,2-4 times a month,Never,Never,Yes,1-2 hours,Yes,0.51-1 hour,Yes,I am exercising/moving less,Yes,I am eating more healthy foods,Yes,I am eating more food each day,Yes,Moderately worse,,I am moderately more anxious,
4/21/2020 12:57,4/21/2020 13:00,IP Address,141.214.17.234,100,200,True,4/21/2020 13:00,R_333vN2kYOkHxieB,,,,,42.2807006835938,-83.7800979614258,anonymous,EN,38,Female,Michigan,Non Latino/Hispanic,White,,nurse,Yes,No,,"No,Not applicable",,,No,Not applicable,,,8,5,No,,No,,Yes,I am going to bed later,My waketime has not changed,Yes,I am napping more,Yes,I am drinking more alcohol,Once a month or less,2-3 times a week,Never,Never,No,0-.5 hour,No,,Yes,I am exercising/moving less,Yes,I am eating less healthy foods,No,,Yes,Moderately worse,,All of the above,
